words,commit_message
27,b7b770d0da Update user date size check
46,0d36c24c54 Merge pull request #2391 from chiradeep/master
60,f6b56a46ba Merge pull request #2480 from dtan4/fix-elasticache-websites
34,ebc33d874a providers/openstack: fix vet issue
75,ede6af8763 Merge pull request #1921 from jtopjian/openstack-servergroup-schedulerhints
43,75be0a1529 Fix page description of elasticache_cluster
48,0850838dfc Fix page description of elasticache_subnet_group
42,19b6e2816b Fix page title of elasticache_subnet_group
58,d1d2a90158 Revert "provider/openstack: change security groups to set"
19,767cdca550 Update CHANGELOG.md
50,30bc6afeed Fix page description of elasticache_security_group
72,38151229b1 Merge pull request #2285 from cvvs/b_provider_openstack_router_adminbool
57,c223518085 Merge pull request #2332 from TimeIncOSS/docs-cache-nodes
44,5da9dd52e8 Fix page title of elasticache_security_group
59,d96a263a9e Merge pull request #2358 from sathiyas/examples-add-aws-rds
59,3181a045a7 Merge pull request #2382 from sathiyas/examples-add-aws-asg
53,4828ae12e7 Merge pull request #2396 from sathiyas/ex-add-aws-eip
53,fdae8d059e Merge pull request #2397 from sathiyas/ex-add-aws-elb
60,dc26f06b5f Merge pull request #2410 from TimeIncOSS/f-aws-lc-monitoring
16,7ae512842f update CHANGELOG
88,a4070a1972 Merge pull request #2452 from zollie/f-aws-launch-configuration-profile-propagation-wait
61,ced4701a8c terraform: remove test that was weirdly passing without error
48,785defc870 terraform: fail early if module validation fails
58,fcc710ca06 terraform: error if resource not found in module [GH-1997]
59,54b961630d terraform: module computed vars with splat vars don't error
64,29eadb8194 terraform: missing provider should add missing aliases [GH-2023]
57,afe5ec6e29 terraform: module orphans providers should inherit config
59,38efe4cb80 dot: only draw provider close on `terraform greph -verbose`
72,6e818785af provider/aws: Update ASGs to support in-place updates for Load Balancers
80,579b33b8a2 Retry aws_launch_configuration Create on 'Invalid IamInstanceProfile' error only
69,6fdbca8e58 Merge pull request #2466 from TimeIncOSS/f-schema-field-name-validate
16,4bf0d5e243 update CHANGELOG
19,6175874cbd Update CHANGELOG.md
60,9fc78d4ea1 Merge pull request #2448 from hashicorp/b-openstack-networks
19,4627c12550 Update CHANGELOG.md
16,bf73a31da3 update CHANGELOG
62,6b7c2bcb35 Merge pull request #2450 from hashicorp/b-schema-validate-type
54,232916a4de Merge pull request #2449 from hashicorp/b-aws-sg-crash
16,6bdc44b37f update CHANGELOG
53,148a84cfc3 Merge pull request #2453 from hashicorp/b-orphan-deps
59,630646335f Merge pull request #2451 from hashicorp/b-provider-validate
38,92db4802b6 schema: Add field name to ValidateFunc
16,0e73dbc506 update CHANGELOG
59,c144491f6f Merge pull request #2457 from hashicorp/b-provider-computed
16,3114cd430c update CHANGELOG
63,1a844c4689 Merge pull request #2464 from hashicorp/b-provider-var-conflict
50,d0519f226d terraform: provider input should be scoped by path
59,fd98cae9cc Increment attemptCount when a LimitExceededException occurs
76,7718cd194c Support backing off a bit when throttling / limit-exceeded exceptions happen
37,fef5741ded providers/aws: fix another crash case
3,cddd54c3de fmt
16,823a9fa878 update CHANGELOG
22,461f6557c7 config: fix test error
37,fafc32b183 Merge branch 'b-prevent-destroy-type'
71,1e739d1237 terraform: validate step should still set parent config for inheritence
44,772fab3609 terraform: don't config provider on validate
70,4e7fcd4f42 helper/schema: test that validatefunc is not called with computed vals
63,8daa459e57 terraform: tests to check behavior of computed provider configs
52,7948aa720e dynamodb - only require nonkey attributes on INCLUDE
49,7031cb145c terraform: orphan dependencies should be inverted
79,079a26a655 Wrapped Create in a resource.Retry to wait for IAM instance profile propagation
51,74386655a5 terraform: test for reducing count and using splats
73,e36597cad7 helper/schema: internal validate as part of provider validation [GH-1291]
53,4f391902a0 helper/schema: validate objects are objects [GH-2166]
57,b0169adf02 providers/aws: more guards against crashy cases [GH-2308]
63,09acd1f79d providers/openstack: fix crash case if network is nil [GH-2323]
19,642bdd585f Update CHANGELOG.md
59,5cf5451d28 Merge pull request #1999 from TimeIncOSS/r53-delegation-set
19,bc5c34b5f4 Update CHANGELOG.md
65,3f2119c6e7 Merge pull request #2414 from TimeIncOSS/no-color-for-subcommands
19,2b1038a63a Update CHANGELOG.md
53,c154ef9558 Merge pull request #1790 from TimeIncOSS/combine-func
57,783fd57ec2 Merge pull request #2435 from svanharmelen/f-add-loadjson
73,01a9ceeed4 Merge pull request #2406 from svanharmelen/b-close-providers-provisioners
45,110cf8b3d4 A close provider should not be an origin node
19,da4e9d52c7 Update CHANGELOG.md
55,24c4c55511 Merge pull request #2384 from hashicorp/f-aws-flow-logs
19,cf40c6ec01 Update CHANGELOG.md
55,7d26e1408a Merge pull request #2434 from hashicorp/b-sg-rule-crash
72,95235ba2cc Merge pull request #2374 from hashicorp/b-aws-detect-instance-type-drift
71,74fb179127 Merge pull request #2371 from hashicorp/b-fix-tf-show-with-remote-state
65,d36223a464 Merge pull request #2347 from hashicorp/f-show-outputs-on-refresh
19,eda5dbdc83 Update CHANGELOG.md
72,86b9f5aa7a Merge pull request #2271 from hashicorp/b-root-block-device-ami-mismatch
19,7a595fb6a6 Update CHANGELOG.md
53,35f296e802 Merge pull request #2425 from hashicorp/f-ssh-bastion
31,e0fccf2dcc provider/aws: fix sg rule crash
36,c62370f9e9 Add a function to load JSON directly
48,020dc03234 provider/aws: fix root_block_device for odd AMIs
58,6fd4f65946 Merge pull request #2428 from ajmath/fix-remote-state-docs
55,0ecd1fd054 Fixes incorrect usage of terraform_remote_state in docs
19,ce8baea6ae Update CHANGELOG.md
47,cde64727f3 Merge pull request #2411 from Jberlinsky/master
59,118e021d1b Merge pull request #2413 from TimeIncOSS/version-separation
63,aa8cf572a8 Merge pull request #2265 from hashicorp/f-schema-validate-field
38,a7cbbbd258 communicator/ssh: bastion host support
19,e4931771af Update CHANGELOG.md
64,a224c134ff Merge pull request #2408 from hashicorp/f-ssh-agent-default-true
32,8e23607b67 update docs to include IAM roles
42,cc43ae8c4b Merge branch 'master' into f-aws-flow-logs
41,87c7f6337d remove flow/deliver log status attributes
26,d5f962b14b clean up extra indentation
26,b7d41d2eed Add -no-color to help text
36,cdcd11419e Add -no-color option for subcommands
48,0fc8882e29 Expose Terraform version internally & externally
78,06e2336467 Replace AWS IAM test SSL certificate with self-signed cert, including CA chain
97,a7b31ac40d Normalize certificate chains as well as certificate bodies when creating AWS IAM SSL certificates
60,cbddab8a69 provider/aws: Add aws_launch_configuration.enable_monitoring
46,44de0996c5 communicator/ssh: switch agent default to true
44,0b1dbf31a3 core: close provider/provisioner connections
19,7850bb39d5 Update CHANGELOG.md
19,e475764e51 Update CHANGELOG.md
62,87bea0fd4b Merge pull request #2394 from aznashwan/f-azure-affinity-group
30,9b5c99ba28 Added affinity group resource.
41,ad17cf55a0 Allowing at-rest encryption when using S3
86,f045e9e8d1 Merge pull request #2376 from hashicorp/fix-security-group-rule-hashing-with-source-sg
28,44eb55f8f6 update link to actually work
42,d2176b2d7e Merge branch 'master' into jszwedko-fix-sg
53,2410824fc9 provider/azure: Fix SQL client name to match upstream
42,a3cbb74a2e Merge branch 'master' into jszwedko-fix-sg
60,645a5aa55b add warning message to explain scenario of conflicting rules
4,611741c108 typo
42,f8d190f537 fix compile error not caught by 'make dev'
12,8abca07889 add markdown
14,d1325b0dce fix whitespace
23,fa0573b22c add doc link to aws.erb
10,24e2cfb260 test works
46,3266c44b83 rename to more intuitive name and finish tests
16,24ee2e5d53 remove debugging
57,0bf127a805 update test; fix import, interpolate ENV var for log name
13,285a88b664 code cleanups
57,139500e076 increase allowed size of userdata for cloudstack provider
47,079ba4e310 provider/aws: route53 delegation set docs added
67,1411435179 provider/aws: Add support for delegation_set to route53_hosted_zone
40,bfd8226b89 provider/aws: Add route53_delegation_set
19,ad4ff53120 Update CHANGELOG.md
62,97b6a0a4b2 Merge pull request #2201 from hashicorp/f-aws-scaling-policies
71,14f4e5fe54 provider/aws: Add docs for autoscaling_policy + cloudwatch_metric_alarm
36,05f4b9bfd9 provider/aws: Add autoscaling_policy
41,ceeb94e157 provider/aws: Add cloudwatch_metric_alarm
16,b3d7bb2b39 fix go vet error
35,1a6aef0ed7 Log Group Name is required/forcenew
37,bfdf11c477 provider/aws: Implement AWS Flow Logs
30,641a86effa additional attributes exported
39,cbb6b97f7e provider/aws: Docs for FlowLog resource
19,6fafff3416 Update CHANGELOG.md
19,466d6bf951 Update CHANGELOG.md
74,5e86e709bc Merge pull request #2386 from hashicorp/b-template-variable-change-failure
61,385b17d679 provider/template: don't error when rendering fails in Exists
13,7bf27daa64 seems to work
19,e1c7990c9c Update CHANGELOG.md
57,42009191a9 Merge pull request #2380 from aznashwan/f-azure-databases
43,357ed8e774 Added Azure SQL server and service support.
19,f0d8682df6 Update CHANGELOG.md
47,a75095aa69 docs: clarify wording around destroy/apply args
24,2135ff02b7 add works but need tests
48,b132dd284e Merge pull request #2121 from johnewart/dynamodb
26,640836ee58 rename method, update docs
47,fff8333dd9 Merge pull request #2378 from benzenwen/doc-fix
58,d483409176 Getting Started: Added a Next Step upon finishing install.
56,071db417fe docs: add description of archive format to download page
28,359826be26 clean up some conflicts with
31,c1cdac1f76 clean up old, incompatible test
49,8b2e1bd273 docs: snapshot plugin dependencies when releasing
26,5d0891ff52 add v0.5.3 transitory deps
33,3bf89fb81e update tests with another example
11,2d06c81e4b update test
28,b25fb8a55d remove meta usage, stub test
15,73e8191983 add to provider
18,8a21bd23ea fix existing tests
65,7e0a340baf Consider security groups with source security groups when hashing
56,35819b7ae1 provider/aws: detect instance_type drift on aws_instance
61,8814384dea Merge pull request #2372 from aznashwan/azure-client-refactor
40,58dd568da9 Cleaned up client creation and handling.
44,cb5c2567b3 core: fix `terraform show` with remote state
64,db3a22f4f4 Merge pull request #2368 from svanharmelen/b-core-duplicate-code
21,a465c6f4cc Remove duplicate code
15,80dbf3ba76 Typo correction
66,4e219b3bad Fixes support for changing just the read / write capacity of a GSI
16,f0acc14947 Update README.md
16,67fe2e7c24 missing new line
51,f1a88fca5b Merge pull request #2350 from thegedge/fix-aws-docs
57,f4085194e5 Merge pull request #2334 from hashicorp/aws-docs-alphabet
40,11b136f503 Grammar fix in the aws_db_instance docs.
41,e514e16215 docs: add route53_health_check to sidebar
19,c26d2bc387 Update CHANGELOG.md
74,924278c33f Merge pull request #2226 from Banno/add-aws-route53-health-checks-squashed
44,ad680b1832 core: show outputs after `terraform refresh`
39,9024c34248 aws docs: Sort resources alphabetically
60,f50d97d6ee Fix typo in aws_networking docs (duplicate acl -> interface)
60,487164f0cf provider/aws: Add docs for elasticache_cluster - cache_nodes
69,6a60fa4bfe config: concat function supports lists (combines more lists into one)
27,e9e41dfd05 Improve test error messages
37,841a1f08da Sort functions by name alphabetically
45,1ebe117085 Merge pull request #2052 from aznashwan/azure
56,7bda3e6551 Merge pull request #2328 from jefferai/f-simplify-images
342,0558763f87 This puts the image parsing code (mostly) back to how it was before. The regex solution is extremely complex, which makes it hard to debug and understand; the original switches and commenting lay out the various cases in a straightforward fashion. Plus, implementing namespace/repo support in the original code was a simple strings.Join call.
33,82a7f08a86 Removed redundant casting checks.
19,e3b3896615 Update CHANGELOG.md
38,548a17d38c Added documentation for running tests.
24,bd371a3c40 Removed obsolete TODO's.
52,380f3ceb86 Merge pull request #2170 from hashicorp/f-aws-lambda
45,2b7e3d0b51 commit create and delete with a start of test
83,ccf41461a4 provider/aws: add ah and esp protocol integers for network acls and security groups
29,ebfbef0d52 Added Storage Queue resource.
20,329424c04b Added documentation.
41,137cb9778e Minor fixups, refactors and test updates.
30,9670e69613 Merge resources unto upstream.
9,22c42c4687 new lines
67,4dd8175535 Removed default password, forcing the user to enter while executing
19,dd24b58bf3 Update CHANGELOG.md
59,35eb5e6395 Merge pull request #2311 from hashicorp/b-aws-empty-vpc-sgs
19,8f32026f98 Update CHANGELOG.md
58,54c74becf2 Merge pull request #2305 from hashicorp/b-aws-sg-rule-self
49,d41c9d46a8 provider/aws: ignore empty vpc_security_group_ids
55,a4912cc51f helper/schema: limit ValidateFunc to primitives for now
58,efab07f7af Merge pull request #2307 from hashicorp/b-aws-key-pair-fix
64,9885ac8689 provider/aws: Fix issue with associating KeyPairs with Instances
70,1b80674c92 Merge remote-tracking branch 'upstream/master' into b-aws-sg-rule-self
44,5c50ba0c2a provider/aws: Fix SG rule self reference bug
26,bf3dd5241a Add failing test for #1985
56,1693728c32 Merge pull request #2299 from michaeltchapman/syntax_fix
46,02e3d30aac Correct syntax error in group membership test.
53,2f7e781fc6 Merge pull request #2297 from sparkprime/beta-compute
23,b222499ee0 Add beta compute client
8,6ec6d19add New line
8,c183183251 New line
14,774756fb4c Typo corretion
15,507c252b15 Typo correction
33,e10d658b09 Initial commit aws sample for ELB
29,4d3fc568ad Initial commit aws-eip sample
35,6591603a00 Expand filename if it starts with ~
22,06dcbae085 Remove sleep from test
30,f01154366a Merge with changes from master
22,052c719508 Update AMI description
21,074f1ed625 Added postgres option
48,eabaf8a088 provider/openstack: openstack router admin state
49,646fd76e07 provider/openstack: change security groups to set
30,c22f271fb0 Cleaned indentation of example
34,9b6c0431f9 Initial commit for aws-rds example
19,2b93186512 Update CHANGELOG.md
66,05e06d4afd Merge pull request #2273 from hashicorp/f-aws-iam-group-membership
13,4d59019288 code cleanups
64,aed44622b1 Merge pull request #2281 from svanharmelen/f-provider-cloudstack
57,c9d3b988bc provider/cloudstack: updating and tweaking tests and docs
70,320e4b222c Change sleep time for DynamoDB table waits from 3 seconds to 5 seconds
36,f458521be9 Remove request for attribute changes
13,c79d821530 add docu link
8,5f1ab2a953 fix typo
26,eee7a2778d add doc file that I forgot
30,7b559a9a24 added extra test for structure
19,dedbac5a46 added documentation
10,7f9c4e45ea added test
29,9891523e36 docs for iam_group_membership
63,96a28a092a update aws_iam_group_membership to provide update functionality
31,6b57f29570 refactor to support multi users
17,14b7dd3477 add resource file
48,a6010e6317 frist commit for aws_elasticahce_parameter_group
19,cf901c90d1 Update CHANGELOG.md
69,a39516c0eb Merge pull request #2177 from hashicorp/b-aws-iam-role-profile-update
61,60a5d11fa8 provider/aws: remove default from associate_public_ip_address
45,f31891fa5e provider/aws: Add IAMGroupMembership resource
46,ec5cef4de8 Merge pull request #2115 from jalemieux/master
19,eabbc31523 Update CHANGELOG.md
67,e305d7c5df Merge pull request #2263 from hashicorp/f-aws-spot-instance-request
48,49352db26f helper/schema: skip ValidateFunc on other errors
56,35047dbc9f Merge branch 'master' into b-aws-iam-role-profile-update
52,37b234e42b provider/aws: validate RDS final_snapshot_identifier
27,61fee6735d helper/schema: ValidateFunc
19,25eceb0834 Update CHANGELOG.md
62,5a28dadb04 Merge pull request #2267 from hashicorp/f-flatten-apply-errors
16,2cee26bfe5 update CHANGELOG
66,8748a86e60 Merge pull request #2160 from grubernaut/elasticache_port_required
16,788528d226 update CHANGELOG
51,76d920f504 state/remote: more canonical Go for skip TLS verify
44,6649658d62 Merge pull request #2220 from LeftyBC/master
16,b7c5deeb24 update CHANGELOG
51,6836bd59e7 Merge pull request #2254 from hartzell/swift-remote
16,dd7413f4f7 update CHANGELOG
64,27acb45522 Merge pull request #2262 from ggiamarchi/openstack/endpoint_type
62,b0241541c2 Merge pull request #2264 from hashicorp/r-basic-resource-tests
70,2e9461ace7 Merge pull request #2266 from hashicorp/f-better-iam-policy-error-msgs
63,aa1e66c16c config: parse lifecycle block with mapstructure for weak decode
34,18924d24fe command/apply: flatten multierrors
41,f4f5139f22 provider/aws: improve iam_policy err msgs
13,4e1660def5 added newline
31,9b41603246 initial commit, aws-asg example
49,84afeb73b1 acc tests: ensure each resource has a _basic test
44,66c51d44f6 aws/provider convert _normal tests to _basic
35,112724fc39 provider/aws: spot_instance_request
6,8d26e10aba go fmt
49,e04a6cacc5 Enpoint type configuration for OpenStack provider
49,07ad320960 Packet bare metal cloud hosting platform provider
43,ed2a66a46a Merge pull request #2261 from nevir/patch-1
42,20558fcf70 Fix page title for aws_elasticache_cluster
19,5f129f1b9d Update CHANGELOG.md
69,c4bb9756e9 Merge pull request #2259 from AlexanderEkdahl/s3_website_endpoint_fix
51,52a21f3fb0 Corrected Frankfurt S3 Website Endpoint fixes #2258
86,3a0ba422a8 Merge branch 'swift-remote' of https://github.com/hartzell/terraform into swift-remote
44,4fc6dd0141 Only run Swift tests when Swift is available
32,258b1a4263 Implement OpenStack/Swift remote
48,c852ac5d80 Merge pull request #2252 from ketzacoatl/patch-2
38,4bbe93552a Minor correction to aws_s3_bucket docs
62,c26f01b78d Merge pull request #2251 from TimeIncOSS/asg-notification-docs
52,2df0e734ae docs: Fix wrong title (aws_autoscaling_notification)
44,e2cefe290d Merge pull request #2232 from justnom/master
53,71203d1ef9 Merge pull request #2249 from hashicorp/scaling-error
43,6c29671561 provider/aws: clarify scaling timeout error
19,f75488ed00 Update CHANGELOG.md
63,e172508788 Merge pull request #2197 from hashicorp/f-aws-asg-notifications
12,f8eb5e4b11 clarify docs
19,c02b53dadc Update CHANGELOG.md
44,1770713633 Merge pull request #1803 from TimeIncOSS/ecs
32,9cfa1d5e5f Implement OpenStack/Swift remote
19,f7a309a8bf Update CHANGELOG.md
51,834fda764f Merge pull request #2234 from trumant/os_auth_token
19,4ce65e5707 Update CHANGELOG.md
69,27c6b868eb Merge pull request #2246 from hashicorp/b-aws-elb-listeners-hash-case
42,09bac2384e Adding `aws_network_interface` to sidebar.
48,f65cce478b provider/aws: fix case in ELB listener protocols
30,3858ee0ade add docs for asg notifications
30,d65c8a421a refactor the internals of this
57,5e6b0166af provider/aws: Add ASG SNS Notification top level resource
48,4bb63cbe65 Merge pull request #2238 from svend/func-comment
38,943bf3c00a Use name of function in comment string
65,7fe29efc1d Fixes #2212 by allowing OS_AUTH_TOKEN to set api_key config value
56,e2e2cd097e Merge pull request #2231 from svanharmelen/b-fixup-tests
56,aed17f8658 Fixing bugs with `aws_network_interface` and added docs.
50,69736f67a6 Update/fix the CheckDestroy functions in the tests
50,132688a9a1 Merge pull request #2224 from joelhandwell/website
19,6f60913814 Update CHANGELOG.md
59,058e174c4d Merge pull request #2227 from juls/docker-privileged-option
61,01f101f0e1 Merge pull request #2206 from svanharmelen/b-provisioner-chef
50,b9a437658e Add privileged option to docker container resource
42,054a40475c provider/aws: add aws_route53_health_check
45,31d6c403d2 De-duplicate Openstack Provider sidebar entry
49,1b4b73c2e1 Merge pull request #2211 from benjvi/ova-template
37,67e56671ec Merge remote branch 'upstream/master'
6,e7130e9c85 go fmt
19,4784eff9ca Fix AWS SDK imports
99,fc2f97ca89 Add a boolean flag to http remote that disables cert validity checking (for e.g. self-signed certs)
29,bbc6f14807 Adding DynamoDB documentation
32,1669c35007 Adding DynamoDB acceptance tests
24,34e9e31377 Adding DynamoDB resource
66,cb36bacf8e Merge pull request #2217 from hashicorp/b-aws-instance-source-dest
35,2a0dc4e277 don't set this, it messes things up
34,c3fcdfc6eb Add docs for new AWS ECS resources
48,ebaa9bde2a provider/aws: Add new resource - aws_ecs_service
56,87faf855aa provider/aws: Add new resource - aws_ecs_task_definition
48,ae5502b744 provider/aws: Add new resource - aws_ecs_cluster
66,fcd89828f9 provider/aws: Correctly default Instance source_dest_check to true
19,7c7dc8a4cd Update CHANGELOG.md
67,328db1c418 Merge pull request #2215 from hashicorp/b-route-cidr-block-optional
52,1caef3031b provider/aws: fix panic when route has no cidr_block
56,300839d9d6 Merge pull request #2216 from hashicorp/b-awslabs-to-aws
50,b71fa3d0ae provider/aws: handle upstream aws-sdk-go repo move
4,1d9df96fc1 typo
38,bfcf5cd3d1 Cloudstack - allow OVA template upload
45,f1439e6118 Merge pull request #2204 from thorduri/docfix
19,e5150148ad Update CHANGELOG.md
34,aa39dc71de command/output: fix error msg typo
54,e91705ac96 Merge pull request #2102 from Fodoj/add-module-outputs
16,61c6817df6 Update README.md
54,926ff2ba10 Merge pull request #2207 from hashicorp/f-aws-fix-maps
61,07d10ca7cc Merge pull request #2163 from sathiyas/examples-README-update
66,de141fe1cc provider/aws: Updates to SNS / SQS resources after upstream change
24,78e7519efa Updates from go generate
48,7d1d7e188e Merge pull request #2205 from benjvi/sshkey-docs
64,4f6e610ff9 Improve the decoding logic to prevent parameter not found errors
55,e0b9961d93 Update docs for Cloudstack with SSH keypair and timeout
37,f3a86114ae Fixup aws_security_group doc example.
19,0b2b9e844f Update CHANGELOG.md
53,b5a23837bd Merge pull request #2198 from hashicorp/f-keys-values
49,b781c6c446 core: keys() and values() funcs for map variables
19,fdd19a55ef Update CHANGELOG.md
19,51d6592f3e Update CHANGELOG.md
19,03514b7d5a Update CHANGELOG.md
72,a42413fa5c Merge pull request #2191 from hashicorp/b-aws-elasticache-subnet-updates
43,7aeaa344b0 Merge pull request #2004 from benjvi/sshkey
59,31ae2482d5 Merge pull request #2053 from svanharmelen/f-provider-azure
43,f057d6e176 Merge pull request #2194 from jjshoe/master
31,7e388bb078 Make sure we expand the homedir
33,3939236f87 Let people know elbs support tags
60,79a18dc16b Merge pull request #2192 from hashicorp/b-atlas-artifact-doc
53,50fc610604 website: atlas artifact type is amazon.ami no aws.ami
54,5e9d385f96 Add cloudstack ssh key resource and attr for instances
52,a2717acf81 provider/aws: Allow ElastiCache Subnet Group updates
43,434d0c9d86 Merge pull request #2186 from yyamano/typos
10,0b11c33fd4 Fix typos.
47,70c90f420e Clarify syntax for RDS maintenance window param
57,f29dbe0c87 Merge pull request #2181 from mzupan/add-elaticcache-tags
74,6c7f632c22 added test creating instance with project id, added const in provider_test
50,5687045f10 added test for instance creation with project name
22,544236df94 tags lacking from docs
62,015c111a3d provider/aws: Remove roles from profiles when trying to delete
48,b386cc7d03 Merge pull request #2176 from radeksimko/patch-1
49,7a5cf7e361 docs: aws_sqs_queue - Add newline to fix Markdown
26,943f7d0eaa setup next version for dev
6,d829222796 v0.5.3
38,8da51bc582 CHANGELOG: one more missing PR from me
27,1ae613fcc7 update changelog from clint
32,23ce6d3d49 CHANGELOG: google_storage_bucket
54,e84203a2dc provider/aws: remove asg test dependence on default SG
77,6986121305 AWS Lambda functionality - Includes documentation - Includes acceptance tests
65,265b9b254e Merge pull request #2060 from alphagov/f-add-google-cloud-storage
61,4052be6c7a Merge pull request #2139 from hashicorp/sethvargo/clarify_url
57,115ea19ab5 Merge pull request #2165 from TimeIncOSS/fix-iam-examples
62,8d4e23f7a9 Merge pull request #2169 from hashicorp/f-release-from-vagrant
45,4a65d83741 maint: Codify a Vagrant-based release process
20,a6e17d3b5f Update Documentation
46,6242f49af7 provider/aws: Update hash of network acl tests
19,330f69afca Update CHANGELOG.md
75,6a8456c911 Merge pull request #2168 from svanharmelen/b-chef-provisioner-interpolation
58,084b13d6ec Merge pull request #2158 from TimeIncOSS/acc-tests-timeout
65,ceca4ef9aa Merge pull request #2148 from hashicorp/b-aws-netacl-icmp-support
41,be56a3a02e Fix interpolation in the Chef provisioner
41,40a582170a docs: Fix IAM assume_role_policy examples
57,60d34ae940 Replace AWS Provider sections with link from terraform.io
64,b909f7826b provider/google: Add support for Google Compute Stogare buckets.
26,120599e68f Add some additional checks
8,7f619db0e5 new line
18,5bdd430720 README enhancement
46,b236cdf918 Set AWS Elasticache Port Number to be required
45,bb864fb527 Increase default timeout for acceptance tests
62,7430fd5a76 Merge pull request #2154 from hashicorp/f-make-vet-break-build
59,84cb771c33 Merge pull request #2153 from TimeIncOSS/sort-aws-resources
37,be2ec7a61a Makefile: make go vet break the build
57,1a312b5de9 Merge pull request #2146 from hashicorp/b-examples-egress
67,3093e49ea3 Merge pull request #2150 from hashicorp/d-module-ssh-source-example
80,14279e04d0 Docs: Fix name according to reality (route-table-assoc->route-table-association)
75,09d7b90e47 Docs: Fix name according to reality (launch-config -> launch-configuration)
68,ef92a03a9b Docs: Fix name according to reality (autoscaling->autoscaling_group)
39,5027a6bd5e Docs: Sort AWS resources alphabetically
59,5f1e8ebb5d Merge pull request #2152 from mzupan/doc-elb-stickiness-fix
24,f90536eb60 Need the id to link back
19,749e94bf4d Update CHANGELOG.md
63,060e8882bd Merge pull request #2147 from mzupan/fix-asg-health-checkswitch
24,e7fa855174 making the update happen
72,53d8981ef1 Merge pull request #2076 from atlassian/lb_cookie_stickiness_policy_doco
42,160c87a3e3 docs: clarify ssh git module source syntax
67,c4af5b2e9a Merge pull request #2120 from hashicorp/b-aws-instance-ebs-snapshot
59,339f2bd21f provider/aws: Add support for ICMP Protocol in Network ACLs
62,96d18a8ee6 Merge pull request #2141 from hashicorp/makefile-help-messages
67,c122323d14 Switching the healthcheck shouldn't cause a refresh of the resource
44,cf3bcbcc2b examples: add egress rule to aws-two-tier SG
56,d686a65c88 Merge pull request #2145 from mzupan/fix-role-policy-doc
34,ef83fd52ae missing a closing } in the example
48,6749ea29a4 Merge pull request #2140 from ketzacoatl/patch-3
70,9a0c733c18 Update interpolation.md, doc pattern combining template_file and count
24,a1dd906f2e Move TEST to end of line
51,106af364b3 Change the example to something that actually works
52,7e51225ca9 Tweak some of the makefile help messages for clarity
20,4ecc9de937 Minor grammar change
57,f81f517651 Add a note of where to view files before downloading them
19,ac27055203 Update CHANGELOG.md
19,0ccac9d4d6 Update CHANGELOG.md
53,4cd8147340 Merge pull request #2110 from hashicorp/f-aws-kinesis
69,f536df7aff Merge pull request #2128 from hashicorp/f-aws-elasticache-check-nodes
46,c95557af27 Check node length to match expected node count
40,9a1ae44475 provider/aws: Cleanups on Kinesis naming
56,79583b937c Merge pull request #2135 from TimeIncOSS/ebs-volume-tags
23,01399f3240 Add tags to EBS volumes
61,2e1463ba0f Merge pull request #2133 from hashicorp/b-volumn-error-params
72,a94a48a3c7 Merge pull request #2134 from hashicorp/b-aws-autoscale-upstream-renames
62,08dd7dece9 Very minor change needed to realign with the updated Azure SDK
71,3768bdeae1 Updated the names for autoscaling to match breaking changes in upstream
48,caa8117a08 Merge pull request #2131 from ketzacoatl/patch-2
60,d9551866f4 go vet caught wrong number of params passed to error message
59,7e49714c3d fixed project schema, added project support to retrieveUUID
33,addb43deae Correct to_port in egress example
49,f7e71a21ae Merge pull request #2129 from syohex/misspellings
20,4702f4e97c Correct misspellings
60,8a4cbcb5a2 provider/aws: Check ElastiCache node status before returning
60,cef8259923 Adding the last parts of the docs for the new Azure provider
63,440537a6cf Merge pull request #2050 from hashicorp/f-aws-volume-attachment
41,5e18f4c98e Merge pull request #2127 from gkze/master
5,55555a2a03 Typos
41,e794287ff5 Merge pull request #2122 from gkze/master
15,946d7a3102 Correcting typo
55,db8805dfa5 provider/aws: Fix issue with restoring from snapshot ID
40,1f5c038570 provider/aws: Document Volume Attachment
75,3f68ea7d0e Merge remote-tracking branch 'upstream/master' into f-aws-volume-attachment
40,9329073dae refactor to poll for status consistently
47,2ca4df03ae Merge pull request #2118 from phrawzty/fix-typo
8,8553d97682 fix typo
72,a09afbb4aa add project support https://github.com/xanzy/go-cloudstack/pull/21/files
56,a2aeb9f79d Adding acceptance tests together with a few minor tweaks
49,8c3cb400d7 Updated to work with the latest Azure SDK changes
27,83e3ab1fc7 Seems to be almost ready...
60,1dbd32c6a7 Extending instance resource to enable using custom VM images
37,ca1eb1917b Adding docs and tweaking the provider
46,123cd9239c Updated to use forked azure-sdk-for-go package
43,d45f8ac52a Small update after changes in the Azure SDK
41,f8a56ad3d7 Little refactoring and fixing some issues
63,4e33d898e9 Needs more testing and tests, but it's becoming a nice provider
28,84a870a255 First few azure resources...
50,3af25c1b97 refactor volume attachment to not retry attachment
49,c523401f46 provider/aws: Wait for EBS Volume to be available
66,88f72aaf92 Merge pull request #2111 from hashicorp/b-aws-remove-hashicorp-sdk
32,d06f637c74 fix typo, use awslabs/aws-sdk-go
40,214ed23974 provider/aws: AWS Kinesis Stream support
11,b945d1ee0b Update docs
18,b05e36a6e3 Add module outputs
19,0e84604676 Update CHANGELOG.md
